"Protein.IDs","Majority.protein.IDs","First.Majority.protein.IDs","Fasta.headers","Ratio.H.L.MSZ20_1_P","Ratio.H.L.MSZ20_1_T","Ratio.H.L.MSZ20_2_P","Ratio.H.L.MSZ20_2_T","Ratio.H.L.MSZ20_3_P","Ratio.H.L.MSZ20_3_T","Ratio.H.L.MSZ20_4_P","Ratio.H.L.MSZ20_4_T","Ratio.MSZ20_P_T_1","Ratio.MSZ20_P_T_2","Ratio.MSZ20_P_T_3","Ratio.MSZ20_P_T_4","Log2.MSZ20_P_T_1","Log2.MSZ20_P_T_2","Log2.MSZ20_P_T_3","Log2.MSZ20_P_T_4","Log2.MSZ20_P_1","Log2.MSZ20_P_2","Log2.MSZ20_P_3","Log2.MSZ20_P_4","Log2.MSZ20_T_1","Log2.MSZ20_T_2","Log2.MSZ20_T_3","Log2.MSZ20_T_4","Log2.MSZ20_P_T_mean","Log2.MSZ20_T_mean","Log2.MSZ20_P_mean","MSZ20_P_T_count","MSZ20_P_T_p.val","MSZ20_P_T_rank","MSZ20_P_T_log10p.val","Hits"
"YJL041W","YJL041W","YJL041W","YJL041W NSP1 SGDID:S000003577, Chr X from 365784-365784,365903-368373, Genome Release 64-2-1, Verified ORF, FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) nuclear basket; contributes direc",0.178,0.12444,0.16531,0.089423,0.16967,0.046292,0.2079,0.10854,1.43040822886532,1.84862954720821,3.66521213168582,1.91542288557214,0.516426941206741,0.886456147428895,1.87389669971641,0.937662944403335,-2.49005085369569,-2.59675409552005,-2.559196595872,-2.26603833669108,-3.00647779490243,-3.48321024294895,-4.43309329558841,-3.20370128109441,1.05361068318885,-3.53162065363355,-2.47800997044471,4,0.0356247689613898,0.771647509578544,1.4482479435201,"Hits"
"YPL143W","YPL143W","YPL143W","YPL143W RPL33A SGDID:S000006064, Chr XVI from 282122-282140,282666-282970, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is ",0.20614,0.095756,0.196,0.07348,0.22847,0.15948,0.21943,0.09709,2.15276327331969,2.66739248775177,1.43259342864309,2.26006797816459,1.10618968356239,1.41543012277858,0.518629229484614,1.17636616657233,-2.27830361814033,-2.35107444054688,-2.12992335495487,-2.18816731348327,-3.38449330170272,-3.76650456332546,-2.64855258443948,-3.3645334800556,1.05415380059948,-3.29102098238082,-2.23686718178134,4,0.0116108552792826,0.772030651340996,1.93513578806573,"Hits"
"YIL137C","YIL137C","YIL137C","YIL137C TMA108 SGDID:S000001399, Chr IX from 92788-89948, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosome-associated protein that is involved in ribosome biogenesis; putative metalloprotease",0.17467,0.086647,0.19815,0.064053,0.20326,0.093056,0.25704,0.18818,2.01588052673491,3.09353191887968,2.18427613480055,1.36592624083324,1.01141013854288,1.62925491967059,1.12715525237725,0.449879581097157,-2.51729625176039,-2.33533512758147,-2.29860176302733,-1.9599352089654,-3.52870639030328,-3.96459004725206,-3.42575701540458,-2.40981479006256,1.05442497292197,-3.33221706075562,-2.27779208783365,4,0.0223519669031608,0.772413793103448,1.65068425429473,"Hits"
"YIL130W","YIL130W","YIL130W","YIL130W ASG1 SGDID:S000001392, Chr IX from 102782-105676, Genome Release 64-2-1, Verified ORF, Zinc cluster protein proposed to be a transcriptional regulator; regulator involved in the stress response; null mutants have a respiratory deficiency, calcoflu",0.25542,0.18548,0.45102,0.15355,0.2742,0.15575,0.38753,0.14805,1.37707569549278,2.93728427222403,1.76051364365971,2.61756163458291,0.461607864128338,1.55448289735547,0.815996407867862,1.38822350806734,-1.96905659893395,-1.1487366852181,-1.86669952377022,-1.36762009630455,-2.43066446306229,-2.70321958257357,-2.68269593163809,-2.7558436043719,1.05507766935475,-2.64310589541146,-1.58802822605671,4,0.0251707529118124,0.7727969348659,1.59910379356745,"Hits"
"YDR074W","YDR074W","YDR074W","YDR074W TPS2 SGDID:S000002481, Chr IV from 593893-596583, Genome Release 64-2-1, Verified ORF, Phosphatase subunit of the trehalose-6-P synthase/phosphatase complex; involved in synthesis of the storage carbohydrate trehalose; expression is induced by str",0.29709,0.12401,0.2327,0.12657,0.27901,0.13526,0.279,0.13569,2.39569389565358,1.83850833530852,2.06276800236581,2.05615741764316,1.26044358282012,0.878535717352204,1.044581571754,1.03995072025134,-1.75102804977196,-2.1034568841441,-1.8416112642599,-1.8416629728329,-3.01147163259208,-2.9819926014963,-2.88619283601389,-2.88161369308424,1.05587789804442,-2.94031769079663,-1.88443979275222,4,0.000883743631127797,0.773180076628353,3.05367370301232,"Hits"
"YML063W","YML063W","YML063W","YML063W RPS1B SGDID:S000004528, Chr XIII from 146482-147249, Genome Release 64-2-1, Verified ORF, Ribosomal protein 10 (rp10) of the small (40S) subunit; homologous to mammalian ribosomal protein S3A, no bacterial homolog; RPS1B has a paralog, RPS1A, that",0.095869,0.047763,0.098558,0.049544,0.11259,0.052199,0.14388,0.065359,2.00718129095744,1.98930243823672,2.15693787237303,2.20138007007451,1.00517092848591,0.992262629100151,1.10898462225165,1.1384082492161,-3.38279180598434,-3.3428832095065,-3.15084939882868,-2.79706203030143,-4.38796273447025,-4.33514583860665,-4.25983402108033,-3.93547027951753,1.06120660726345,-4.22960321841869,-3.16839661115524,4,9.06010623693627e-05,0.773563218390805,4.04286670984585,"Hits"
"YKL060C","YKL060C","YKL060C","YKL060C FBA1 SGDID:S000001543, Chr XI from 327487-326408, Genome Release 64-2-1, reverse complement, Verified ORF, Fructose 1,6-bisphosphate aldolase; required for glycolysis and gluconeogenesis; catalyzes conversion of fructose 1,6 bisphosphate to glycer",0.1681,0.068073,0.146,0.073012,0.16841,0.09722,0.17276,0.077681,2.46940784158183,1.99967128691174,1.73225673729685,2.22396725067906,1.30416512827343,0.999762864140897,0.792652767348504,1.15313554362312,-2.57260837031328,-2.77595972578207,-2.56995028829973,-2.53315887322979,-3.87677349858671,-3.77572258992297,-3.36260305564823,-3.68629441685291,1.06242907584649,-3.6753483902527,-2.61291931440622,4,0.00231303288848796,0.773946360153257,2.63581819205113,"Hits"
"YOR211C","YOR211C","YOR211C","YOR211C MGM1 SGDID:S000005737, Chr XV from 741569-738924, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial GTPase, present in complex with Ugo1p and Fzo1p; required for mitochondrial morphology, fusion, and genome maintenance; exists",0.29862,0.11727,0.2576,0.12242,0.22829,0.10724,0.29131,0.17363,2.5464313123561,2.10423133474922,2.12877657590451,1.67776305937914,1.34847680238773,1.07329332019542,1.09002454079581,0.746538986817604,-1.74361730203864,-1.95679550143483,-2.13106042965844,-1.77937286816782,-3.09209410442636,-3.03008882163025,-3.22108497045425,-2.52591185498543,1.06458341254914,-2.96729493787407,-1.90271152532493,4,0.00326859488106634,0.774329501915709,2.48563890377578,"Hits"
"YOR099W","YOR099W","YOR099W","YOR099W KTR1 SGDID:S000005625, Chr XV from 511825-513006, Genome Release 64-2-1, Verified ORF, Alpha-1,2-mannosyltransferase; involved in O- and N-linked protein glycosylation; type II membrane protein; member of the KRE2/MNT1 mannosyltransferase family; ",0.19452,0.093253,0.17443,0.090432,0.20582,0.085643,0.28319,0.14257,2.08593825399719,1.92885261854211,2.40323202129771,1.98632250824157,1.06069645317385,0.947742912893762,1.26497594094237,0.990099884329604,-2.36200959819811,-2.51927990609647,-2.28054491586796,-1.82015777298738,-3.42270605137196,-3.46702281899023,-3.54552085681033,-2.81025765731699,1.0658787978349,-3.31137684612238,-2.24549804828748,4,0.000623886129006377,0.774712643678161,3.20489467002432,"Hits"
"YNL153C","YNL153C","YNL153C","YNL153C GIM3 SGDID:S000005097, Chr XIV from 346058-345669, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of the heterohexameric cochaperone prefoldin complex; prefoldin binds specifically to cytosolic chaperonin and transfers target pro",0.14025,0.062954,0.16374,0.089078,0.16605,0.084087,0.18528,0.07797,2.22781713632176,1.83816430544018,1.97474044739377,2.37629857637553,1.15563081824852,0.878265728568904,0.981663043231367,1.24871611879588,-2.83392732405329,-2.61052129444152,-2.59031037204674,-2.43222093644758,-3.98955814230182,-3.48878702301042,-3.57197341527811,-3.68093705524345,1.06606892721117,-3.68281390895845,-2.61674498174728,4,0.00103872057460607,0.775478927203065,2.98350126594403,"Hits"
"YOL005C","YOL005C","YOL005C","YOL005C RPB11 SGDID:S000005365, Chr XV from 316175-315813, Genome Release 64-2-1, reverse complement, Verified ORF, RNA polymerase II subunit B12.5; part of central core; similar to Rpc19p and bacterial alpha subunit",0.1575,0.07675,0.17752,0.073994,0.17803,0.091748,0.18795,0.093426,2.05211726384365,2.3991134416304,1.94042376945546,2.01175261704451,1.0371131730171,1.26250137680942,0.956371757220863,1.00845290946458,-2.66657626627481,-2.4939465222398,-2.48980772333404,-2.41157917950643,-3.70368943929191,-3.75644789904922,-3.4461794805549,-3.42003208897101,1.06610980412799,-3.58158722696676,-2.51547742283877,4,0.000553285345293893,0.775862068965517,3.25705083266364,"Hits"
"YGL210W","YGL210W","YGL210W","YGL210W YPT32 SGDID:S000003178, Chr VII from 93792-94460, Genome Release 64-2-1, Verified ORF, Rab family GTPase involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi; protein abundance i",0.1995,0.11592,0.25309,0.11547,0.22304,0.10976,0.23832,0.094322,1.72101449275362,2.19182471637655,2.03206997084548,2.52666398083162,0.783259246440141,1.1321324283506,1.02295007969561,1.3372338140962,-2.32553934843974,-1.98227758955422,-2.16462562856839,-2.06902806618728,-3.10879859487988,-3.11441001790482,-3.187575708264,-3.40626188028348,1.06889389214564,-3.20426155033305,-2.13536765818741,4,0.0026604069534785,0.776245210727969,2.57505192572535,"Hits"
"YOR089C;YNL093W","YOR089C","YOR089C","YOR089C VPS21 SGDID:S000005615, Chr XV from 490828-490196, Genome Release 64-2-1, reverse complement, Verified ORF, Endosomal Rab family GTPase; required for endocytic transport and sorting of vacuolar hydrolases; required for endosomal localization of th",0.21996,0.16672,0.30062,0.12194,0.23778,0.092751,0.27624,0.1181,1.31933781190019,2.46531080859439,2.5636381278908,2.33903471634208,0.399814008982533,1.3017695426482,1.35819263171395,1.22591327456887,-2.18468690317577,-1.73398710113214,-2.07230072174767,-1.85600585558343,-2.5845009121583,-3.03575664378034,-3.43049335346162,-3.08191913015229,1.07142236447839,-3.03316750988814,-1.96174514540975,4,0.0176924943326075,0.776628352490422,1.75221093483915,"Hits"
"YLR370C","YLR370C","YLR370C","YLR370C ARC18 SGDID:S000004362, Chr XII from 862254-861718, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches",0.24805,0.14169,0.27499,0.13463,0.23606,0.14477,0.37836,0.11296,1.75065283365093,2.04256109336701,1.6305864474684,3.34950424929178,0.807893015908319,1.03037923028257,0.705390929297282,1.74394758213331,-2.01129713765677,-1.86254893884179,-2.08277449504299,-1.40216851903232,-2.81919015356509,-2.89292816912436,-2.78816542434027,-3.14611610116563,1.07190268940537,-2.91159996204884,-1.83969727264347,4,0.0195450594004997,0.777011494252874,1.70896300534071,"Hits"
"YMR128W","YMR128W","YMR128W","YMR128W ECM16 SGDID:S000004735, Chr XIII from 523696-527499, Genome Release 64-2-1, Verified ORF, Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; predominantly nucleolar in distribution; required for 18S rRNA synthesis",0.18392,0.082449,0.2124,0.077882,0.20315,0.18456,0.25447,0.086903,2.23071231913061,2.72720269125087,1.10072605114868,2.92820731160029,1.15750447031682,1.44742192826766,0.138455455435467,1.55001769734805,-2.44284972371863,-2.2351443287453,-2.29938273031836,-1.9744325108943,-3.60035419403545,-3.68256625701296,-2.43783818575383,-3.52445020824234,1.073349887842,-3.31130221126114,-2.23795232341915,4,0.0447865577305183,0.777394636015326,1.34885231590071,"Hits"
"YPL085W","YPL085W","YPL085W","YPL085W SEC16 SGDID:S000006006, Chr XVI from 387067-393654, Genome Release 64-2-1, Verified ORF, COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation, as well as in COPI",0.19361,0.12319,0.20735,0.097767,0.23801,0.11794,0.28434,0.097442,1.57163730822307,2.12085877647877,2.018060030524,2.91804355411424,0.652268320650106,1.08464855804104,1.01296909042601,1.54500141678414,-2.36877462482741,-2.26986004764349,-2.07090590518889,-1.81431102808305,-3.02104294547752,-3.35450860568453,-3.0838749956149,-3.3593124448672,1.07372184647532,-3.20468474791103,-2.13096290143571,4,0.0099317688330031,0.777777777777778,2.00297339742592,"Hits"
"YGR148C","YGR148C","YGR148C","YGR148C RPL24B SGDID:S000003380, Chr VII from 787779-787312, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L24B; not essential for translation but may be required for normal translation rate; homologous to mammalia",0.090134,0.046186,0.1121,0.034995,0.092981,0.047448,0.096079,0.059123,1.9515437578487,3.20331475925132,1.9596400269769,1.62506976980194,0.964615811495064,1.67956556498743,0.970588665059241,0.700501659301993,-3.47178477320658,-3.15714181674402,-3.42692024781457,-3.37963505436969,-4.43640058470164,-4.83670738173146,-4.39750891287381,-4.08013671367169,1.07881792521093,-4.43768839824465,-3.35887047303372,4,0.014273241782805,0.778544061302682,1.84547737737662,"Hits"
"YNR021W","YNR021W","YNR021W","YNR021W YNR021W SGDID:S000005304, Chr XIV from 668377-669591, Genome Release 64-2-1, Uncharacterized ORF, Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNR021W is not an essent",0.17299,0.10873,0.17724,0.099178,0.20964,0.066161,0.19195,0.086173,1.59100524234342,1.78708987880377,3.16863408956938,2.22749585136876,0.669938589339856,0.837612194224791,1.66386106847907,1.15542274478186,-2.53123945221258,-2.49622386295087,-2.2540140807989,-2.3811975347025,-3.20117804155244,-3.33383605717566,-3.91787514927796,-3.53662027948436,1.08170864920639,-3.4973773818726,-2.41566873266621,4,0.0158380484229621,0.778927203065134,1.80029833356438,"Hits"
"YBR151W","YBR151W","YBR151W","YBR151W APD1 SGDID:S000000355, Chr II from 545028-545978, Genome Release 64-2-1, Verified ORF, Protein of unknown function; required for normal localization of actin patches and for normal tolerance of sodium ions and hydrogen peroxide; localizes to both ",0.2848,0.1237,0.25507,0.15311,0.27696,0.12175,0.30141,0.1291,2.30234438156831,1.66592645810202,2.27482546201232,2.33470178156468,1.20310364599003,0.736324714705065,1.18575585750957,1.22323828195448,-1.81197894858305,-1.97103486821809,-1.85225046507017,-1.73020081228778,-3.01508259457308,-2.70735958292315,-3.03800632257974,-2.95343909424226,1.08710562503978,-2.92847189857956,-1.84136627353977,4,0.00265042244745607,0.779310344827586,2.57668489890205,"Hits"
"YML079W","YML079W","YML079W","YML079W YML079W SGDID:S000004544, Chr XIII from 110247-110852, Genome Release 64-2-1, Uncharacterized ORF, Non-essential protein of unknown function; has structural resemblance to plant storage and ligand binding proteins (canavalin, glycinin, auxin bindi",0.24761,0.1379,0.33992,0.10138,0.29127,0.15022,0.29209,0.16719,1.79557650471356,3.35292957190767,1.93895619757689,1.74705424965608,0.84444712369011,1.74542217972381,0.955280212288237,0.804924407621946,-2.01385851434536,-1.55673284612353,-1.77957097933445,-1.7755151280156,-2.85830563803547,-3.30215502584734,-2.73485119162269,-2.58043953563755,1.08751848083103,-2.86893784778576,-1.78141936695473,4,0.016198416634663,0.780459770114942,1.79052743486698,"Hits"
"YKL181W","YKL181W","YKL181W","YKL181W PRS1 SGDID:S000001664, Chr XI from 107316-108599, Genome Release 64-2-1, Verified ORF, 5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; plays a key rol",0.13989,0.077863,0.15626,0.099997,0.18771,0.064133,0.21895,0.087623,1.79661713522469,1.56264687940638,2.92688631437793,2.49877315316755,0.845282998740447,0.643991800803281,1.54936670991871,1.32121993477591,-2.83763525937576,-2.67797957558453,-2.41342258501632,-2.1913266450968,-3.68291825811621,-3.32197137638781,-3.96278929493502,-3.5125465798727,1.08996536105958,-3.62005637732794,-2.53009101626835,4,0.0136763100817476,0.781609195402299,1.86403106104411,"Hits"
"YOL064C","YOL064C","YOL064C","YOL064C MET22 SGDID:S000005425, Chr XV from 207176-206103, Genome Release 64-2-1, reverse complement, Verified ORF, Bisphosphate-3-nucleotidase; involved in salt tolerance and methionine biogenesis; dephosphorylates 3-phosphoadenosine-5-phosphate and 3",0.28073,0.096476,0.22247,0.09161,0.26137,0.14466,0.27095,0.16829,2.90984286247357,2.42844667612706,1.8067883312595,1.61001842058352,1.54094124672422,1.28003380798747,0.853427501593177,0.687077194633347,-1.83274485027969,-2.16831729260293,-1.93583453651995,-1.88390144776342,-3.3736860970039,-3.4483511005904,-2.78926203811313,-2.57097864239677,1.09036993773455,-3.04556946952605,-1.9551995317915,4,0.0113483167348432,0.781992337164751,1.94506855142086,"Hits"
"YKR082W","YKR082W","YKR082W","YKR082W NUP133 SGDID:S000001790, Chr XI from 592825-596298, Genome Release 64-2-1, Verified ORF, Subunit of Nup84p subcomplex of nuclear pore complex (NPC); contributes to nucleocytoplasmic transport, NPC biogenesis; is involved in establishment of a norm",0.18423,0.11936,0.20037,0.07384,0.20188,0.079599,0.24141,0.12349,1.54348190348525,2.7135698808234,2.53621276649204,1.95489513320917,0.626188568210485,1.44019206195808,1.34267578029082,0.967091218859034,-2.44042008597109,-2.31926157483296,-2.30843010313838,-2.0504426563603,-3.06660865418157,-3.75945363679104,-3.65110588342921,-3.01753387521933,1.09403690732961,-3.37367551240529,-2.27963860507568,4,0.00985500020908462,0.782375478927203,2.0063433621705,"Hits"
"YKL151C","YKL151C","YKL151C","YKL151C YKL151C SGDID:S000001634, Chr XI from 165930-164917, Genome Release 64-2-1, reverse complement, Verified ORF, NADHX dehydratase; converts (S)-NADHX to NADH in an ATP-dependent manner; homologous to Carkd in mammals, and the C-terminal domain of Yj",0.36845,0.18124,0.3979,0.14644,0.42538,0.17569,0.4327,0.27774,2.03293974839991,2.71715378311937,2.42119642552223,1.55793187873551,1.02356745769481,1.44209622027655,1.27572012627261,0.639632152296206,-1.44045924122861,-1.32952219585571,-1.23317589087678,-1.20856097412756,-2.46402669892342,-2.77161841613227,-2.50889601714939,-1.84819312642376,1.09525398913505,-2.39818356465721,-1.30292957552216,4,0.00817167641052217,0.782758620689655,2.08768883928715,"Hits"
"YOL016C","YOL016C","YOL016C","YOL016C CMK2 SGDID:S000005376, Chr XV from 296120-294777, Genome Release 64-2-1, reverse complement, Verified ORF, Calmodulin-dependent protein kinase; may play a role in stress response, many CA++/calmodulan dependent phosphorylation substrates demonstra",0.31231,0.13192,0.29666,0.14606,0.3252,0.13399,0.32962,0.18406,2.36741964827168,2.03108311652745,2.42704679453691,1.79082907747474,1.2433154605375,1.02224927919508,1.27920192455642,0.840627648408838,-1.67894933046184,-1.75311768000704,-1.62060083747442,-1.60112431284732,-2.92226479099934,-2.77536695920211,-2.89980276203084,-2.44175196125616,1.09634857817446,-2.75979661837212,-1.66344804019766,4,0.00174382973732039,0.783141762452107,2.75849592063737,"Hits"
